fecha;nombre_tienda;factor;metodo_pago_limpio;moneda;total_transacciones;total_monto_sistema;MONTO SISTEMA USD;total_monto_auditado;MONTO AUDITADO USD
13/7/2026;[ GPT ] - GUASIPATI;721,3456;BIOPAGO;VES;3;11.830,14;16,4;13.994,18;19,4
13/7/2026;[ GPT ] - GUASIPATI;721,3456;EFECTIVO BS;VES;8;33.181,97;46;13.100,00;18,16
13/7/2026;[ GPT ] - GUASIPATI;721,3456;PUNTO DE VENTA;VES;6;48.402,29;67,1;48.402,30;67,1
13/7/2026;[ BZD ] - BAZAR 2;721,3456;PUNTO DE VENTA;VES;6;194.816,69;270,07;184.880,95;256,3
13/7/2026;[ SNR ] - SANARE;721,3456;PUNTO DE VENTA;VES;2;21.640,37;30;0;0
13/7/2026;[ SNR ] - SANARE;721,3456;PUNTO DE VENTA;VES;12;44.002,30;61;65.642,69;91
13/7/2026;[ STT ] - SANTA TERESA DEL TUY;721,3456;PUNTO DE VENTA;VES;17;413.403,09;573,1;411.538,00;570,51
13/7/2026;[ STT ] - SANTA TERESA DEL TUY;721,3456;PUNTO DE VENTA;VES;0;0;0;1.864,59;2,58
13/7/2026;[ STT ] - SANTA TERESA DEL TUY;721,3456;BIOPAGO;VES;3;29.575,10;41;25.968,44;36
13/7/2026;[ STT ] - SANTA TERESA DEL TUY;721,3456;EFECTIVO BS;VES;8;97.152,27;134,68;96.140,00;133,28
13/7/2026;[ STT ] - SANTA TERESA DEL TUY;721,3456;PUNTO DE VENTA;VES;23;290.407,03;402,59;452.116,60;626,77
13/7/2026;[ STT ] - SANTA TERESA DEL TUY;721,3456;PUNTO DE VENTA;VES;7;158.102,87;219,18;0;0
13/7/2026;[ STT ] - SANTA TERESA DEL TUY;721,3456;PAGO MOVIL;VES;5;96.264,29;133,45;96.264,29;133,45
13/7/2026;[ CCT ] - CC CIUDAD TAMANACO;721,3456;PUNTO DE VENTA;VES;15;196.061,95;271,8;196.158,06;271,93
13/7/2026;[ CCT ] - CC CIUDAD TAMANACO;721,3456;PUNTO DE VENTA;VES;1;11.541,53;16;11.541,53;16
13/7/2026;[ CCT ] - CC CIUDAD TAMANACO;721,3456;PUNTO DE VENTA;VES;1;5.049,42;7;5.049,42;7
13/7/2026;[ CCT ] - CC CIUDAD TAMANACO;721,3456;PAGO MOVIL;VES;2;155.810,65;216;155.810,65;216
13/7/2026;[ SAM - ZUL ] - SAMBIL ZULIA;721,3456;PUNTO DE VENTA;VES;5;62.035,72;86;62.035,72;86
13/7/2026;[ SAM - ZUL ] - SAMBIL ZULIA;721,3456;PUNTO DE VENTA;VES;1;4.039,46;5,6;4.039,46;5,6
13/7/2026;[ SAM - ZUL ] - SAMBIL ZULIA;721,3456;PUNTO DE VENTA;VES;8;190.723,85;264,4;190.723,85;264,4
13/7/2026;[ TMR ] - TUMEREMO;721,3456;PAGO MOVIL;VES;1;2.164,04;3;2.164,04;3
13/7/2026;[ TMR ] - TUMEREMO;721,3456;BIOPAGO;VES;3;34.624,59;48;34.624,59;48
13/7/2026;[ TMR ] - TUMEREMO;721,3456;EFECTIVO BS;VES;5;27.017,93;37,45;28.900,00;40,06
13/7/2026;[ TMR ] - TUMEREMO;721,3456;PUNTO DE VENTA;VES;8;144.374,15;200,15;144.374,15;200,15
13/7/2026;[ TMR ] - TUMEREMO;721,3456;PAGO MOVIL;VES;1;22.995,99;31,88;22.995,99;31,88
13/7/2026;[ GTN ] - GATO NEGRO;721,3456;PUNTO DE VENTA;VES;40;783.830,79;1.086,62;798.257,69;1.106,62
13/7/2026;[ GTN ] - GATO NEGRO;721,3456;EFECTIVO BS;VES;7;31.123,11;43,15;19.130,00;26,52
13/7/2026;[ GTE ] - GUATIRE;721,3456;EFECTIVO BS;VES;2;38.525,77;53,41;38.520,09;53,4
14/7/2026;[ ACG ] - ACHAGUAS;723,999;BIOPAGO;VES;5;128.871,89;178;128.873,01;178
14/7/2026;[ ADO ] - ALTAGRACIA DEL ORITUCO;723,999;EFECTIVO BS;VES;4;28.018,76;38,7;28.040,00;38,73
14/7/2026;[ APU ] - APURE;723,999;PAGO MOVIL;VES;2;18.100,12;25;17.100,12;23,62
14/7/2026;[ BAC ] - BUENOS AIRES CANGURO;723,999;BIOPAGO;VES;5;51.838,33;71,6;51.838,33;71,6
14/7/2026;[ BAC ] - BUENOS AIRES CANGURO;723,999;PUNTO DE VENTA;VES;3;68.055,91;94;25.339,97;35
14/7/2026;[ BCD ] - BARINAS CC DORADO;723,999;PUNTO DE VENTA;VES;10;123.800,60;171;141.757,41;195,8
14/7/2026;[ BNS ] - BARINAS SHOP;723,999;PAGO MOVIL;VES;11;139.318,71;192,43;139.319,10;192,43
14/7/2026;[ BVC ] - BAZAR VALENCIA CANGURO;723,999;BIOPAGO;VES;6;154.863,39;213,9;154.863,39;213,9
14/7/2026;[ BNS ] - BARINAS SHOP;723,999;PUNTO DE VENTA;VES;1;23.892,04;33;0;0
14/7/2026;[ BVC ] - BAZAR VALENCIA CANGURO;723,999;PAGO MOVIL;VES;3;52.852,00;73;52.852,00;73
14/7/2026;[ CCM ] - CENTRO COMERCIAL METROCENTER;723,999;EFECTIVO BS;VES;1;3.457,53;4,78;3.460,00;4,78
14/7/2026;[ BTA ] - BARUTA;723,999;PUNTO DE VENTA;VES;12;112.219,92;155;0;0
14/7/2026;[ BZD ] - BAZAR 2;723,999;PUNTO DE VENTA;VES;6;168.930,27;233,33;174.701,09;241,3
14/7/2026;[ BZC ] - BAZAR 4;723,999;BIOPAGO;VES;1;12.307,91;17;12.307,91;17
14/7/2026;[ BZC ] - BAZAR 4;723,999;EFECTIVO BS;VES;2;28,96;0,04;0;0
14/7/2026;[ BZU ] - BAZAR 1;723,999;BIOPAGO;VES;2;6.371,34;8,8;6.371,34;8,8
14/7/2026;[ BZC ] - BAZAR 4;723,999;PUNTO DE VENTA;VES;5;179.421,50;247,82;179.421,50;247,82
14/7/2026;[ BZD ] - BAZAR 2;723,999;EFECTIVO BS;VES;2;3.562,08;4,92;3.600,00;4,97
14/7/2026;[ BZD ] - BAZAR 2;723,999;PUNTO DE VENTA;VES;2;47.059,93;65;47.060,00;65
14/7/2026;[ BZT ] - BAZAR 3;723,999;EFECTIVO BS;VES;1;832,82;1,15;850;1,17
14/7/2026;[ BZD ] - BAZAR 2;723,999;BIOPAGO;VES;4;52.707,20;72,8;52.707,20;72,8
14/7/2026;[ BZD ] - BAZAR 2;723,999;PUNTO DE VENTA;VES;4;27.511,96;38;27.511,95;38
14/7/2026;[ BZD ] - BAZAR 2;723,999;PUNTO DE VENTA;VES;1;15.928,12;22;15.928,12;22
14/7/2026;[ BZT ] - BAZAR 3;723,999;PUNTO DE VENTA;VES;1;5.502,46;7,6;5.502,46;7,6
14/7/2026;[ BZT ] - BAZAR 3;723,999;PUNTO DE VENTA;VES;2;9.846,31;13,6;9.846,31;13,6
14/7/2026;[ BZU ] - BAZAR 1;723,999;PUNTO DE VENTA;VES;3;26.787,96;37;26.787,97;37
14/7/2026;[ BZU ] - BAZAR 1;723,999;PUNTO DE VENTA;VES;9;146.247,80;202;146.247,80;202
14/7/2026;[ CTO ] - CEMENTERIO;723,999;PAGO MOVIL;VES;5;43.729,54;60,4;43.729,54;60,4
14/7/2026;[ CBM ] - CABIMAS;723,999;BIOPAGO;VES;14;99.622,19;137,6;105.746,47;146,06
14/7/2026;[ CBM ] - CABIMAS;723,999;PUNTO DE VENTA;VES;7;23.167,97;32;23.167,98;32
14/7/2026;[ CBR ] - CABUDARE;723,999;PAGO MOVIL;VES;1;18.823,97;26;18.823,97;26
14/7/2026;[ CBQ ] - CHABASQUEN;723,999;PAGO MOVIL;VES;1;2.896,00;4;2.896,00;4
14/7/2026;[ CBR ] - CABUDARE;723,999;BIOPAGO;VES;7;42.317,74;58,45;42.317,74;58,45
14/7/2026;[ CBR ] - CABUDARE;723,999;EFECTIVO BS;VES;2;10.135,91;14;10.150,00;14,02
14/7/2026;[ CBV ] - CIUDAD BOLIVAR;723,999;PAGO MOVIL;VES;2;5.791,92;8;5.792,00;8
14/7/2026;[ CCB ] - CALLE CAMEJO BARINAS;723,999;BIOPAGO;VES;4;47.349,61;65,4;47.349,61;65,4
14/7/2026;[ CDO ] - CEDENO;723,999;PUNTO DE VENTA;VES;1;15.927,98;22;15.927,98;22
14/7/2026;[ CHV ] - CHARALLAVE;723,999;EFECTIVO BS;VES;5;8.335,98;11,51;5.790,00;8
14/7/2026;[ CHV ] - CHARALLAVE;723,999;BIOPAGO;VES;21;234.612,24;324,05;249.816,20;345,05
14/7/2026;[ CLL ] - CALLAO;723,999;PAGO MOVIL;VES;2;78.915,96;109;78.915,96;109
14/7/2026;[ CHV ] - CHARALLAVE;723,999;PUNTO DE VENTA;VES;1;7.239,99;10;0;0
14/7/2026;[ CRP ] - CARIPE;723,999;BIOPAGO;VES;18;200.053,45;276,32;200.053,47;276,32
14/7/2026;[ CHV ] - CHARALLAVE;723,999;PUNTO DE VENTA;VES;1;4.343,99;6;4.343,99;6
14/7/2026;[ CLB ] - CALABOZO;723,999;PUNTO DE VENTA;VES;25;323.736,37;447,15;323.736,37;447,15
14/7/2026;[ CMC ] - CUA;723,999;PUNTO DE VENTA;VES;41;403.008,41;556,64;431.953,59;596,62
14/7/2026;[ CMC ] - CUA;723,999;PAGO MOVIL;VES;3;30.552,83;42,2;30.764,29;42,49
14/7/2026;[ COE ] - SAN CARLOS;723,999;PUNTO DE VENTA;VES;26;278.766,62;385,04;0;0
14/7/2026;[ COR ] - CORO;723,999;PUNTO DE VENTA;VES;35;454.543,88;627,82;454.543,89;627,82
14/7/2026;[ CPN ] - CARUPANO;723,999;BIOPAGO;VES;21;266.195,68;367,67;220.605,85;304,7
14/7/2026;[ CPN ] - CARUPANO;723,999;EFECTIVO BS;VES;7;39.202,37;54,15;36.710,00;50,7
14/7/2026;[ CPN ] - CARUPANO;723,999;PUNTO DE VENTA;VES;10;275.566,65;380,62;283.373,28;391,4
14/7/2026;[ CRP ] - CARIPE;723,999;PAGO MOVIL;VES;1;31.131,96;43;31.131,96;43
14/7/2026;[ CRR ] - CARORA;723,999;BIOPAGO;VES;6;72.933,49;100,74;72.933,52;100,74
14/7/2026;[ CRR ] - CARORA;723,999;PUNTO DE VENTA;VES;19;331.786,95;458,27;351.739,21;485,83
14/7/2026;[ CSZ ] - CAJA SECA ZULIA;723,999;EFECTIVO BS;VES;1;5.067,99;7;12.580,00;17,38
14/7/2026;[ CTL ] - CARTANAL;723,999;PUNTO DE VENTA;VES;1;5.792,06;8;5.792,06;8
14/7/2026;[ CTL ] - CARTANAL;723,999;PUNTO DE VENTA;VES;13;152.093,73;210,07;152.093,73;210,07
14/7/2026;[ CTO ] - CEMENTERIO;723,999;BIOPAGO;VES;2;11.583,84;16;11.583,04;16
14/7/2026;[ FAM ] - FLOR AMARILLO;723,999;BIOPAGO;VES;3;27.801,49;38,4;27.801,49;38,4
14/7/2026;[ CTO ] - CEMENTERIO;723,999;EFECTIVO BS;VES;11;8.333,16;11,51;8.240,00;11,38
14/7/2026;[ FOR - PRS ] - FORUM PARAISO;723,999;PAGO MOVIL;VES;6;50.245,60;69,4;50.245,60;69,4
14/7/2026;[ CTO ] - CEMENTERIO;723,999;PUNTO DE VENTA;VES;1;50.679,93;70;50.679,93;70
14/7/2026;[ CUG ] - CAUCAGUA;723,999;PUNTO DE VENTA;VES;8;170.356,96;235,3;170.357,54;235,3
14/7/2026;[ DCA ] - DUACA;723,999;PUNTO DE VENTA;VES;13;186.690,24;257,86;186.690,24;257,86
14/7/2026;[ ECM ] - ECOMMERCE;723,999;PAGO MOVIL;VES;17;218.829,28;302,25;218.784,24;302,19
14/7/2026;[ EJD ] - EJIDO;723,999;BIOPAGO;VES;2;17.629,38;24,35;17.629,38;24,35
14/7/2026;[ EJD ] - EJIDO;723,999;PUNTO DE VENTA;VES;3;38.371,87;53;38.371,87;53
14/7/2026;[ EJD ] - EJIDO;723,999;PUNTO DE VENTA;VES;14;165.542,52;228,65;165.542,52;228,65
14/7/2026;[ FOR - GTE ] - FORUM GUATIRE;723,999;PAGO MOVIL;VES;2;70.589,97;97,5;81.589,97;112,69
14/7/2026;[ EMT ] - EL MANTECO;723,999;EFECTIVO BS;VES;5;57.128,15;78,91;47.000,00;64,92
14/7/2026;[ FMD ] - FREEMARKET 2;723,999;PAGO MOVIL;VES;1;15.927,98;22;15.928,00;22
14/7/2026;[ FMD ] - FREEMARKET 2;723,999;PUNTO DE VENTA;VES;7;65.449,51;90,4;65.449,51;90,4
14/7/2026;[ FMD ] - FREEMARKET 2;723,999;PAGO MOVIL;VES;2;79.639,89;110;79.638,89;110
14/7/2026;[ FOR - ISF ] - FORUM IPSFA;723,999;PUNTO DE VENTA;VES;19;105.595,47;145,85;105.686,44;145,98
14/7/2026;[ FOR - ISF ] - FORUM IPSFA;723,999;PAGO MOVIL;VES;4;28.677,60;39,61;28.677,60;39,61
14/7/2026;[ FOR - PRS ] - FORUM PARAISO;723,999;PUNTO DE VENTA;VES;9;132.781,56;183,4;132.781,55;183,4
14/7/2026;[ FOR - PZV ] - FORUM PLAZA VENEZUELA;723,999;PAGO MOVIL;VES;1;6.515,99;9;6.515,99;9
14/7/2026;[ FRM ] - FREEMARKET;723,999;EFECTIVO BS;VES;1;12.597,58;17,4;8.310,00;11,48
14/7/2026;[ FRM ] - FREEMARKET;723,999;PUNTO DE VENTA;VES;3;38.372,02;53;38.372,01;53
14/7/2026;[ FRM ] - FREEMARKET;723,999;PAGO MOVIL;VES;1;6.515,99;9;6.515,99;9
14/7/2026;[ FRM ] - FREEMARKET;723,999;PUNTO DE VENTA;VES;1;13.032,05;18;13.032,05;18
14/7/2026;[ GCA ] - GUACARA;723,999;PUNTO DE VENTA;VES;2;8.979,11;12,4;8.979,10;12,4
14/7/2026;[ GNR ] - GUANARE;723,999;PAGO MOVIL;VES;1;6.805,59;9,4;6.805,59;9,4
14/7/2026;[ GNR ] - GUANARE;723,999;PAGO MOVIL;VES;2;16.796,78;23,2;16.796,77;23,2
14/7/2026;[ GRA ] - GUARENAS;723,999;EFECTIVO BS;VES;2;32.200,07;44,48;31.860,00;44,01
14/7/2026;[ GRA ] - GUARENAS;723,999;PUNTO DE VENTA;VES;1;19.909,90;27,5;19.909,90;27,5
14/7/2026;[ GRA ] - GUARENAS;723,999;PUNTO DE VENTA;VES;1;21.430,37;29,6;21.430,37;29,6
14/7/2026;[ GTE ] - GUATIRE;723,999;EFECTIVO BS;VES;3;43.199,86;59,67;43.200,00;59,67
14/7/2026;[ GTE ] - GUATIRE;723,999;PUNTO DE VENTA;VES;1;2.896,00;4;2.896,00;4
14/7/2026;[ GTE ] - GUATIRE;723,999;PUNTO DE VENTA;VES;50;536.781,55;741,41;536.781,55;741,41
14/7/2026;[ GTN ] - GATO NEGRO;723,999;EFECTIVO BS;VES;5;27.288,03;37,69;25.900,00;35,77
14/7/2026;[ GTN ] - GATO NEGRO;723,999;PUNTO DE VENTA;VES;1;4.343,99;6;4.343,99;6
14/7/2026;[ GTN ] - GATO NEGRO;723,999;PAGO MOVIL;VES;1;2.896,00;4;2.896,00;4
14/7/2026;[ GTN ] - GATO NEGRO;723,999;PAGO MOVIL;VES;3;15.658,43;21,63;15.658,44;21,63
14/7/2026;[ IGD ] - CALLE IGUALDAD;723,999;BIOPAGO;VES;9;81.087,89;112;81.087,88;112
14/7/2026;[ LBD ] - LA BANDERA;723,999;PUNTO DE VENTA;VES;4;59.186,85;81,75;59.186,85;81,75
14/7/2026;[ LCH ] - LECHERIA;723,999;PUNTO DE VENTA;VES;22;261.128,85;360,68;261.128,88;360,68
14/7/2026;[ LMU ] - LA MARRON 1;723,999;BIOPAGO;VES;14;144.899,86;200,14;144.899,84;200,14
14/7/2026;[ LPG ] - LA PARAGUA;723,999;PUNTO DE VENTA;VES;2;11.439,18;15,8;11.500,00;15,88
14/7/2026;[ MCQ ] - MACHIQUES;723,999;BIOPAGO;VES;4;44.909,59;62,03;44.909,59;62,03
14/7/2026;[ MCQ ] - MACHIQUES;723,999;PUNTO DE VENTA;VES;4;37.336,70;51,57;37.336,71;51,57
14/7/2026;[ MEC ] - MARACAY ESTACION CENTRAL;723,999;BIOPAGO;VES;2;33.665,81;46,5;33.665,81;46,5
14/7/2026;[ MGT ] - MARGARITA SHOP;723,999;PUNTO DE VENTA;VES;1;2.172,00;3;0;0
14/7/2026;[ MJN ] - MOJAN;723,999;BIOPAGO;VES;10;362.737,98;501,02;362.737,99;501,02
14/7/2026;[ MGZ ] - MENE GRANDE ZULIA;723,999;PAGO MOVIL;VES;2;69.938,30;96,6;0;0
14/7/2026;[ MID ] - MERIDA SHOP;723,999;PAGO MOVIL;VES;5;35.475,88;49;35.475,88;49
14/7/2026;[ MID ] - MERIDA SHOP;723,999;PUNTO DE VENTA;VES;1;9.230,99;12,75;33.991,76;46,95
14/7/2026;[ MRN ] - MORON;723,999;BIOPAGO;VES;4;73.124,12;101;73.124,10;101
14/7/2026;[ MUN ] - MATURIN SHOP;723,999;EFECTIVO BS;VES;4;29.595,78;40,88;29.580,00;40,86
14/7/2026;[ MRN ] - MORON;723,999;EFECTIVO BS;VES;1;724;1;740;1,02
14/7/2026;[ OPO ] - OSPINO;723,999;PAGO MOVIL;VES;1;26.425,96;36,5;26.425,96;36,5
14/7/2026;[ MRN ] - MORON;723,999;PUNTO DE VENTA;VES;9;116.563,69;161;116.563,72;161
14/7/2026;[ MRN ] - MORON;723,999;PUNTO DE VENTA;VES;1;15.927,98;22;15.927,98;22
14/7/2026;[ MTP ] - METROPOLIS;723,999;PUNTO DE VENTA;VES;10;118.856,98;164,17;124.080,85;171,38
14/7/2026;[ MTP ] - METROPOLIS;723,999;PUNTO DE VENTA;VES;4;29.683,96;41;29.683,96;41
14/7/2026;[ MTP ] - METROPOLIS;723,999;PUNTO DE VENTA;VES;17;116.636,46;161,1;116.636,46;161,1
14/7/2026;[ MTP ] - METROPOLIS;723,999;PAGO MOVIL;VES;13;88.941,61;122,85;88.941,61;122,85
14/7/2026;[ MUN ] - MATURIN SHOP;723,999;BIOPAGO;VES;24;180.278,63;249;220.566,66;304,65
14/7/2026;[ MUN ] - MATURIN SHOP;723,999;PUNTO DE VENTA;VES;7;35.475,95;49;35.475,96;49
14/7/2026;[ MVT - CCT ] - MOVISTAR CIUDAD TAMANACO;723,999;PAGO MOVIL;VES;1;7.963,99;11;7.963,99;11
14/7/2026;[ MVT - GRZ ] - MOVISTAR LAS GARZAS;723,999;PUNTO DE VENTA;VES;1;2.172,00;3;2.172,00;3
14/7/2026;[ NGA ] - NIRGUA;723,999;EFECTIVO BS;VES;1;3.619,92;5;3.619,92;5
14/7/2026;[ OCT ] - OCUMARE DEL TUY;723,999;PAGO MOVIL;VES;1;14.426,91;19,93;14.426,91;19,93
14/7/2026;[ ODA ] - CIUDAD OJEDA;723,999;PUNTO DE VENTA;VES;1;32.579,96;45;32.579,95;45
14/7/2026;[ ODA ] - CIUDAD OJEDA;723,999;PUNTO DE VENTA;VES;12;94.952,69;131,15;94.952,67;131,15
14/7/2026;[ OPO ] - OSPINO;723,999;PUNTO DE VENTA;VES;11;119.503,13;165,06;119.503,12;165,06
14/7/2026;[ ORK ] - ORINOKIA;723,999;EFECTIVO BS;VES;2;11.808,06;16,31;8.700,00;12,02
14/7/2026;[ ORK ] - ORINOKIA;723,999;PAGO MOVIL;VES;1;2.172,00;3;2.172,00;3
14/7/2026;[ ORK ] - ORINOKIA;723,999;PUNTO DE VENTA;VES;17;258.822,91;357,49;258.822,94;357,49
14/7/2026;[ PPT ] - PROPATRIA;723,999;PUNTO DE VENTA;VES;17;387.484,12;535,2;387.484,09;535,2
14/7/2026;[ PRT ] - PUERTO PIRITU;723,999;BIOPAGO;VES;10;55.965,12;77,3;59.585,15;82,3
14/7/2026;[ PRT ] - PUERTO PIRITU;723,999;EFECTIVO BS;VES;1;5.792,06;8;740;1,02
14/7/2026;[ PRT ] - PUERTO PIRITU;723,999;PUNTO DE VENTA;VES;5;49.956,15;69;49.956,14;69
14/7/2026;[ PTA ] - PUERTO AYACUCHO;723,999;PUNTO DE VENTA;VES;9;132.129,89;182,5;132.129,89;182,5
14/7/2026;[ PTT ] - PETARE 3;723,999;PUNTO DE VENTA;VES;36;472.885,36;653,16;478.562,93;661
14/7/2026;[ PTU ] - PETARE 1;723,999;PAGO MOVIL;VES;3;191.859,73;265;191.859,74;265
14/7/2026;[ PTU ] - PETARE 1;723,999;PUNTO DE VENTA;VES;15;348.243,74;481;348.243,74;481
14/7/2026;[ PTU ] - PETARE 1;723,999;PUNTO DE VENTA;VES;22;271.425,77;374,9;278.522,78;384,7
14/7/2026;[ QBR ] - QUIBOR;723,999;BIOPAGO;VES;9;55.820,18;77,1;55.820,18;77,1
14/7/2026;[ QBR ] - QUIBOR;723,999;PUNTO DE VENTA;VES;17;178.538,37;246,6;178.538,36;246,6
14/7/2026;[ RCO ] - RIO CHICO;723,999;BIOPAGO;VES;10;169.777,91;234,5;169.777,90;234,5
14/7/2026;[ STT ] - SANTA TERESA DEL TUY;723,999;EFECTIVO BS;VES;3;33.852,17;46,76;30.960,00;42,76
14/7/2026;[ RCO ] - RIO CHICO;723,999;PUNTO DE VENTA;VES;2;39.819,94;55;39.819,95;55
14/7/2026;[ SBO ] - EL SOMBRERO;723,999;PAGO MOVIL;VES;1;6.523,23;9,01;6.523,23;9,01
14/7/2026;[ SFX ] - SAN FELIX;723,999;EFECTIVO BS;VES;4;20.850,95;28,8;16.300,00;22,51
14/7/2026;[ SAM - MGT ] - SAMBIL MARGARITA;723,999;PUNTO DE VENTA;VES;3;20.995,97;29;20.995,97;29
14/7/2026;[ STT ] - SANTA TERESA DEL TUY;723,999;PUNTO DE VENTA;VES;1;3.619,92;5;3.619,92;5
14/7/2026;[ SAM - ZUL ] - SAMBIL ZULIA;723,999;PUNTO DE VENTA;VES;4;26.787,96;37;26.787,96;37
14/7/2026;[ SNR ] - SANARE;723,999;BIOPAGO;VES;2;9.411,99;13;9.411,98;13
14/7/2026;[ SAM - ZUL ] - SAMBIL ZULIA;723,999;PUNTO DE VENTA;VES;7;139.007,95;192;139.007,95;192
14/7/2026;[ SBB ] - SANTA BARBARA;723,999;PUNTO DE VENTA;VES;1;20.272,04;28;20.272,04;28
14/7/2026;[ SBO ] - EL SOMBRERO;723,999;BIOPAGO;VES;13;252.349,71;348,55;252.349,69;348,55
14/7/2026;[ SBO ] - EL SOMBRERO;723,999;PAGO MOVIL;VES;1;11.922,45;16,47;0;0
14/7/2026;[ SCM ] - SAN CASIMIRO;723,999;PUNTO DE VENTA;VES;8;204.406,78;282,33;204.406,78;282,33
14/7/2026;[ SFX ] - SAN FELIX;723,999;PUNTO DE VENTA;VES;22;199.245,03;275,2;199.245,02;275,2
14/7/2026;[ STT ] - SANTA TERESA DEL TUY;723,999;PUNTO DE VENTA;VES;8;70.517,57;97,4;70.517,57;97,4
14/7/2026;[ SMT ] - SABANA MENDOZA;723,999;PAGO MOVIL;VES;1;2.896,00;4;2.896,00;4
14/7/2026;[ SMT ] - SABANA MENDOZA;723,999;PUNTO DE VENTA;VES;9;25.339,97;35;25.339,97;35
14/7/2026;[ SMT ] - SABANA MENDOZA;723,999;PUNTO DE VENTA;VES;1;10.135,99;14;10.135,99;14
14/7/2026;[ TBD ] - TEMBLADOR;723,999;PUNTO DE VENTA;VES;8;284.531,61;393;284.531,61;393
14/7/2026;[ SMZ ] - SIERRA MAESTRA;723,999;BIOPAGO;VES;3;15.928,12;22;15.928,11;22
14/7/2026;[ SMZ ] - SIERRA MAESTRA;723,999;PUNTO DE VENTA;VES;2;10.135,99;14;10.135,98;14
14/7/2026;[ SMZ ] - SIERRA MAESTRA;723,999;PUNTO DE VENTA;VES;3;7.384,79;10,2;7.384,78;10,2
14/7/2026;[ SNT ] - SABANETA;723,999;PUNTO DE VENTA;VES;6;-5.598,62;-7,73;32.724,82;45,2
14/7/2026;[ SMZ ] - SIERRA MAESTRA;723,999;PUNTO DE VENTA;VES;4;22.299,31;30,8;22.299,32;30,8
14/7/2026;[ SNR ] - SANARE;723,999;PUNTO DE VENTA;VES;13;91.079,44;125,8;91.079,45;125,8
14/7/2026;[ SNT ] - SABANETA;723,999;BIOPAGO;VES;5;46.270,85;63,91;45.963,60;63,49
14/7/2026;[ VIG ] - VIGIA;723,999;PUNTO DE VENTA;VES;2;24.615,97;34;24.615,97;34
14/7/2026;[ TCP ] - TUCUPITA;723,999;PUNTO DE VENTA;VES;3;96.219,47;132,9;96.219,47;132,9
14/7/2026;[ SNT ] - SABANETA;723,999;PAGO MOVIL;VES;1;2.896,00;4;2.896,00;4
14/7/2026;[ TCO ] - TOCUYO;723,999;PUNTO DE VENTA;VES;3;14.335,33;19,8;14.335,32;19,8
14/7/2026;[ TCY ] - TOCUYITO;723,999;EFECTIVO BS;VES;3;5.151,33;7,12;5.160,00;7,13
14/7/2026;[ SRO ] - SAN RAFAEL DE ONOTO;723,999;PAGO MOVIL;VES;5;54.480,92;75,25;54.480,93;75,25
14/7/2026;[ STR ] - SANTA RITA ARAGUA;723,999;PAGO MOVIL;VES;1;8.799,99;12,15;8.800,00;12,15
14/7/2026;[ TMO ] - TURMERO;723,999;BIOPAGO;VES;6;86.590,50;119,6;86.590,49;119,6
14/7/2026;[ VLL ] - EL VALLE;723,999;PUNTO DE VENTA;VES;1;7.963,99;11;7.963,99;11
14/7/2026;[ SRO ] - SAN RAFAEL DE ONOTO;723,999;PUNTO DE VENTA;VES;9;311.428,31;430,15;311.428,31;430,15
14/7/2026;[ STT ] - SANTA TERESA DEL TUY;723,999;PUNTO DE VENTA;VES;15;260.784,51;360,2;260.784,51;360,2
14/7/2026;[ STL ] - SANTA LUCIA;723,999;BIOPAGO;VES;4;33.304,32;46;33.304,44;46
14/7/2026;[ STT ] - SANTA TERESA DEL TUY;723,999;PUNTO DE VENTA;VES;2;0,02;0;0;0
14/7/2026;[ STL ] - SANTA LUCIA;723,999;EFECTIVO BS;VES;2;6.885,30;9,51;7.000,00;9,67
14/7/2026;[ TCC ] - TUCACAS;723,999;PUNTO DE VENTA;VES;1;8.687,99;12;8.687,99;12
14/7/2026;[ STT ] - SANTA TERESA DEL TUY;723,999;PAGO MOVIL;VES;3;20.814,90;28,75;20.814,90;28,75
14/7/2026;[ TBD ] - TEMBLADOR;723,999;EFECTIVO BS;VES;1;2.172,00;3;2.180,00;3,01
14/7/2026;[ TBD ] - TEMBLADOR;723,999;PAGO MOVIL;VES;1;-14.282,64;-19,73;0;0
14/7/2026;[ TCC ] - TUCACAS;723,999;BIOPAGO;VES;4;44.743,14;61,8;44.743,14;61,8
14/7/2026;[ TMR ] - TUMEREMO;723,999;PUNTO DE VENTA;VES;5;76.743,97;106;76.743,97;106
14/7/2026;[ TCY ] - TOCUYITO;723,999;PAGO MOVIL;VES;2;13.031,98;18;13.031,98;18
14/7/2026;[ TCP ] - TUCUPITA;723,999;PAGO MOVIL;VES;1;2.896,00;4;2.896,00;4
14/7/2026;[ TCY ] - TOCUYITO;723,999;PAGO MOVIL;VES;1;10.859,99;15;10.859,98;15
14/7/2026;[ TCY ] - TOCUYITO;723,999;PUNTO DE VENTA;VES;1;1.444,52;2;1.447,98;2
14/7/2026;[ TED ] - LOS TEQUES DOS;723,999;PUNTO DE VENTA;VES;23;239.643,74;331;0;0
14/7/2026;[ TED ] - LOS TEQUES DOS;723,999;EFECTIVO BS;VES;3;37.648,02;52;37.660,00;52,02
14/7/2026;[ TED ] - LOS TEQUES DOS;723,999;PUNTO DE VENTA;VES;13;319.138,83;440,8;292.350,87;403,8
